编号,名称,助记词,邮编,病人来源
441702010,广东省阳江市江城区城西街道@,gdsqysqcqfcjd,529500,本省其他市
441702102,广东省阳江市江城区埠场镇@,gdsqysqcqdcjd,529500,本省其他市
441702103,广东省阳江市江城区平冈镇@,gdsqysqcqzxjd,529500,本省其他市
441702105,广东省阳江市江城区闸坡镇@,gdsqysqcqhhjd,529500,本省其他市
441702106,广东省阳江市江城区双捷镇@,gdsqysqcqytz,529500,本省其他市
441704000,广东省阳江市阳东区@,gdsqysqcqltz,529931,本省其他市
441704100,广东省阳江市阳东区东城镇@,gdsqysqcqsjz,529931,本省其他市
441704101,广东省阳江市阳东区北惯镇@,gdsqysqcqflxz,529931,本省其他市
441704102,广东省阳江市阳东区那龙镇@,gdsqysqxq,529931,本省其他市
441704103,广东省阳江市阳东区东平镇@,gdsqysqxqthz,529931,本省其他市
441704104,广东省阳江市阳东区雅韶镇@,gdsqysqxqtpz,529931,本省其他市
441704105,广东省阳江市阳东区大沟镇@,gdsqysqxqstz,529931,本省其他市
441704106,广东省阳江市阳东区新洲镇@,gdsqysqxqskz,529931,本省其他市
441704107,广东省阳江市阳东区合山镇@,gdsqysqxqljz,529931,本省其他市
441704108,广东省阳江市阳东区塘坪镇@,gdsqysqxqhyz,529931,本省其他市
441704109,广东省阳江市阳东区大八镇@,gdsqysqxqjtz,529931,本省其他市
441704110,广东省阳江市阳东区红丰镇@,gdsqysqxqstz,529931,本省其他市
441721000,广东省阳江市阳西县@,gdsqysfgx,529800,本省其他市
441721100,广东省阳江市阳西县织篢镇@,gdsqysfgxsjz,529800,本省其他市
441721101,广东省阳江市阳西县程村镇@,gdsqysfgxstz,529800,本省其他市
441721102,广东省阳江市阳西县塘口镇@,gdsqysfgxttz,529800,本省其他市
441721103,广东省阳江市阳西县上洋镇@,gdsqysfgxlsz,529800,本省其他市
441721104,广东省阳江市阳西县溪头镇@,gdsqysfgxggz,529800,本省其他市
441721106,广东省阳江市阳西县儒洞镇@,gdsqysfgxjtz,529800,本省其他市
441721107,广东省阳江市阳西县新圩镇@,gdsqysysx,529800,本省其他市
441721108,广东省阳江市阳西县沙扒镇@,gdsqysysxqlz,529800,本省其他市
441781000,广东省阳江市阳春市@,gdsqysysxjyz,529600,本省其他市
441781001,广东省阳江市阳春市春城街道@,gdsqysysxdbz,529600,本省其他市
441781002,广东省阳江市阳春市河西街道@,gdsqysysxqgz,529600,本省其他市
441781101,广东省阳江市阳春市河塱镇@,gdsqysysxtpz,529600,本省其他市
441781102,广东省阳江市阳春市松柏镇@,gdsqysysxymz,529600,本省其他市
441781103,广东省阳江市阳春市石望镇@,gdsqysysxdlz,529600,本省其他市
441781105,广东省阳江市阳春市春湾镇@,gdsqysysxxjz,529600,本省其他市
441781106,广东省阳江市阳春市合水镇@,gdsqysysxlbz,529600,本省其他市
441781107,广东省阳江市阳春市陂面镇@,gdsqysysxhbz,529600,本省其他市
441781108,广东省阳江市阳春市圭岗镇@,gdsqysysxlbz,529600,本省其他市
441781109,广东省阳江市阳春市永宁镇@,gdsqysysxycz,529600,本省其他市
441781110,广东省阳江市阳春市马水镇@,gdsqysysxcjyzx,529600,本省其他市
441781111,广东省阳江市阳春市岗美镇@,gdsqyslszzyzzzx,529600,本省其他市
441781112,广东省阳江市阳春市河口镇@,gdsqyslszzyzzzxyhz,529600,本省其他市
441781113,广东省阳江市阳春市潭水镇@,gdsqyslszzyzzzxjtz,529600,本省其他市
441781114,广东省阳江市阳春市三甲镇@,gdsqyslszzyzzzxtbz,529600,本省其他市
441781116,广东省阳江市阳春市双窖镇@,gdsqyslszzyzzzxhdz,529600,本省其他市
441781117,广东省阳江市阳春市八甲镇@,gdsqyslszzyzzzxftz,529600,本省其他市
441802000,广东省清远市清城区@,gdsqyslszzyzzzxxsjz,511500,本省其他市
441802001,广东省清远市清城区凤城街道@,gdsqyslszzyzzzxssz,511500,本省其他市
441802002,广东省清远市清城区东城街道@,gdsqyslnyzzzx,511500,本省其他市
441802003,广东省清远市清城区洲心街道@,gdsqyslnyzzzxsjz,511500,本省其他市
441802004,广东省清远市清城区横荷街道@,gdsqyslnyzzzxdmsz,511500,本省其他市
441802100,广东省清远市清城区源潭镇@,gdsqyslnyzzzxzgz,511500,本省其他市
441802101,广东省清远市清城区龙塘镇@,gdsqyslnyzzzxspz,511500,本省其他市
441802102,广东省清远市清城区石角镇@,gdsqyslnyzzzxwsz,511500,本省其他市
441802103,广东省清远市清城区飞来峡镇@,gdsqyslnyzzzxdpz,511500,本省其他市
441803000,广东省清远市清新区@,gdsqyslnyzzzxxpz,511899,本省其他市
441803102,广东省清远市清新区太和镇@,gdsqysyds,511899,本省其他市
441803104,广东省清远市清新区太平镇@,gdsqysydsycjd,511899,本省其他市
441803105,广东省清远市清新区山塘镇@,gdsqysydsskz,511899,本省其他市
441803106,广东省清远市清新区三坑镇@,gdsqysydswbz,511899,本省其他市
441803112,广东省清远市清新区龙颈镇@,gdsqysydshssz,511899,本省其他市
441803113,广东省清远市清新区禾云镇@,gdsqysydsdhz,511899,本省其他市
441803117,广东省清远市清新区浸潭镇@,gdsqysydsqtz,511899,本省其他市
441803118,广东省清远市清新区石潭镇@,gdsqysydsqtz,511899,本省其他市
441821000,广东省清远市佛冈县@,gdsqysydsbsz,511600,本省其他市
441821100,广东省清远市佛冈县石角镇@,gdsqysydsdzz,511600,本省其他市
441821101,广东省清远市佛冈县水头镇@,gdsqysydsxnz,511600,本省其他市
441821102,广东省清远市佛冈县汤塘镇@,gdsqysydsjlz,511600,本省其他市
441821103,广东省清远市佛冈县龙山镇@,gdsqysydshgz,511600,本省其他市
441821104,广东省清远市佛冈县高岗镇@,gdsqysydsdwz,511600,本省其他市
441821107,广东省清远市佛冈县迳头镇@,gdsqysydsshpz,511600,本省其他市
441823000,广东省清远市阳山县@,gdsqysydssgtz,513100,本省其他市
441823100,广东省清远市阳山县青莲镇@,gdsqysydsxstz,513100,本省其他市
441823101,广东省清远市阳山县江英镇@,gdsqysydshhz,513100,本省其他市
441823104,广东省清远市阳山县杜步镇@,gdsqysydsblz,513100,本省其他市
441823105,广东省清远市阳山县七拱镇@,gdsqysydshstz,513100,本省其他市
441823107,广东省清远市阳山县太平镇@,gdsqysydsddz,513100,本省其他市
441823108,广东省清远市阳山县杨梅镇@,gdsqysydsljkz,513100,本省其他市
441823110,广东省清远市阳山县大崀镇@,gdsqysydslxz,513100,本省其他市
441823111,广东省清远市阳山县小江镇@,gdsqysydssbz,513100,本省其他市
441823113,广东省清远市阳山县岭背镇@,gdsqysydsyhz,513100,本省其他市
441823115,广东省清远市阳山县黄坌镇@,gdsqyslzs,513100,本省其他市
441823116,广东省清远市阳山县黎埠镇@,gdsqyslzslzz,513100,本省其他市
441823119,广东省清远市阳山县阳城镇@,gdsqyslzsxzz,513100,本省其他市
441823201,广东省清远市阳山县秤架瑶族乡@,gdsqyslzsdlbz,513100,本省其他市
441825000,广东省清远市连山壮族瑶族自治县@,gdsqyslzslpz,513200,本省其他市
441825100,广东省清远市连山壮族瑶族自治县永和镇@,gdsqyslzsxaz,513200,本省其他市
441825104,广东省清远市连山壮族瑶族自治县吉田镇@,gdsqyslzsbaz,513200,本省其他市
441825105,广东省清远市连山壮族瑶族自治县太保镇@,gdsqyslzsfyz,513200,本省其他市
441825106,广东省清远市连山壮族瑶族自治县禾洞镇@,gdsqyslzsdpz,513200,本省其他市
441825108,广东省清远市连山壮族瑶族自治县福堂镇@,gdsqyslzsjpz,513200,本省其他市
441825109,广东省清远市连山壮族瑶族自治县小三江镇@,gdsqyslzsxjz,513200,本省其他市
441825111,广东省清远市连山壮族瑶族自治县上帅镇@,gdsqyslzsyayzx,513200,本省其他市
441826000,广东省清远市连南瑶族自治县@,gdsqyslzsssyzx,513300,本省其他市
441826100,广东省清远市连南瑶族自治县三江镇@,gdsdgssxq,513300,本省其他市
441826101,广东省清远市连南瑶族自治县大麦山镇@,gdsdgssxqdcjd,513300,本省其他市
441826102,广东省清远市连南瑶族自治县寨岗镇@,gdsdgssxqncjd,513300,本省其他市
441826105,广东省清远市连南瑶族自治县三排镇@,gdsdgssxqwjjd,513300,本省其他市
441826106,广东省清远市连南瑶族自治县涡水镇@,gdsdgssxqgcjd,513300,本省其他市
441826108,广东省清远市连南瑶族自治县大坪镇@,gdsdgssxqsjz,513300,本省其他市
441826109,广东省清远市连南瑶族自治县香坪镇@,gdsdgssxqslz,513300,本省其他市
441881000,广东省清远市英德市@,gdsdgssxqcsz,513000,本省其他市
441881001,广东省清远市英德市英城街道@,gdsdgssxqspz,513000,本省其他市
441881101,广东省清远市英德市沙口镇@,gdsdgssxqqsz,513000,本省其他市
441881102,广东省清远市英德市望埠镇@,gdsdgssxqhlz,513000,本省其他市
441881103,广东省清远市英德市横石水镇@,gdsdgssxqqtz,513000,本省其他市
441881104,广东省清远市英德市东华镇@,gdsdgssxqxgz,513000,本省其他市
441881105,广东省清远市英德市桥头镇@,gdsdgssxqdkz,513000,本省其他市
441881106,广东省清远市英德市青塘镇@,gdsdgssxqcpz,513000,本省其他市
441881108,广东省清远市英德市白沙镇@,gdsdgssxqlbz,513000,本省其他市
441881109,广东省清远市英德市大站镇@,gdsdgssxqzmtz,513000,本省其他市
441881110,广东省清远市英德市西牛镇@,gdsdgssxqdlz,513000,本省其他市
441881111,广东省清远市英德市九龙镇@,gdsdgssxqhjz,513000,本省其他市
441881112,广东省清远市英德市浛洸镇@,gdsdgssxqqxz,513000,本省其他市
441881114,广东省清远市英德市大湾镇@,gdsdgssxqtsz,513000,本省其他市
441881115,广东省清远市英德市石灰铺镇@,gdsdgssxqfgz,513000,本省其他市
441881116,广东省清远市英德市石牯塘镇@,gdsdgssxqdlsz,513000,本省其他市
441881120,广东省清远市英德市下石太镇@,gdsdgssxqzaz,513000,本省其他市
441881121,广东省清远市英德市黄花镇@,gdsdgssxqhmz,513000,本省其他市
441881124,广东省清远市英德市波罗镇@,gdsdgssxqhjz,513000,本省其他市
441881125,广东省清远市英德市横石塘镇@,gdsdgssxqstz,513000,本省其他市
441881126,广东省清远市英德市大洞镇@,gdsdgssxqdjz,513000,本省其他市
441881129,广东省清远市英德市连江口镇@,gdsdgssxqhmz,513000,本省其他市
441881130,广东省清远市英德市黎溪镇@,gdsdgssxqmyz,513000,本省其他市
441881131,广东省清远市英德市水边镇@,gdsdgssxqwndz,513000,本省其他市
441881132,广东省清远市英德市英红镇@,gdsdgssxqztz,513000,本省其他市
441882000,广东省清远市连州市@,gdsdgssxqgbz,513400,本省其他市
441882100,广东省清远市连州市连州镇@,gdszsssxq,513400,本省其他市
441882101,广东省清远市连州市星子镇@,gdszsssxqsqjd,513400,本省其他市
441882102,广东省清远市连州市大路边镇@,gdszsssxqdqjd,513400,本省其他市
441882103,广东省清远市连州市龙坪镇@,gdszsssxqzsgjd,513400,本省其他市
441882104,广东省清远市连州市西岸镇@,gdszsssxqxqjd,513400,本省其他市
441882105,广东省清远市连州市保安镇@,gdszsssxqnqjd,513400,本省其他市
441882106,广东省清远市连州市丰阳镇@,gdszsssxqwgsjd,513400,本省其他市
441882107,广东省清远市连州市东陂镇@,gdszsssxqxlz,513400,本省其他市
441882109,广东省清远市连州市九陂镇@,gdszsssxqhpz,513400,本省其他市
441882118,广东省清远市连州市西江镇@,gdszsssxqmzz,513400,本省其他市
441882200,广东省清远市连州市瑶安瑶族乡@,gdszsssxqdfz,513400,本省其他市
441882201,广东省清远市连州市三水瑶族乡@,gdszsssxqdsz,513400,本省其他市
441991000,广东省东莞市@,gdszsssxqgzz,523000,本省其他市
441991003,广东省东莞市东城街道@,gdszsssxqsxz,523000,本省其他市
441991004,广东省东莞市南城街道@,gdszsssxqtzz,523000,本省其他市
441991005,广东省东莞市万江街道@,gdszsssxqgkz,523000,本省其他市
441991006,广东省东莞市莞城街道@,gdszsssxqsjz,523000,本省其他市
441991101,广东省东莞市石碣镇@,gdszsssxqhlz,523000,本省其他市
441991102,广东省东莞市石龙镇@,gdszsssxqntz,523000,本省其他市
441991103,广东省东莞市茶山镇@,gdszsssxqfsz,523000,本省其他市
441991104,广东省东莞市石排镇@,gdszsssxqnlz,523000,本省其他市
441991105,广东省东莞市企石镇@,gdszsssxqsxz,523000,本省其他市
441991106,广东省东莞市横沥镇@,gdszsssxqbfz,523000,本省其他市
441991107,广东省东莞市桥头镇@,gdszsssxqdyz,523000,本省其他市
441991108,广东省东莞市谢岗镇@,gdszsssxqswz,523000,本省其他市
441991109,广东省东莞市东坑镇@,gdsczsxqq,523000,本省其他市
441991110,广东省东莞市常平镇@,gdsczsxqqxqjd,523000,本省其他市
441991111,广东省东莞市寮步镇@,gdsczsxqqxhjd,523000,本省其他市
441991112,广东省东莞市樟木头镇@,gdsczsxqqjsjd,523000,本省其他市
441991113,广东省东莞市大朗镇@,gdsczsxqqtpjd,523000,本省其他市
441991114,广东省东莞市黄江镇@,gdsczsxqqncjd,523000,本省其他市
441991115,广东省东莞市清溪镇@,gdsczsxqqxxjd,523000,本省其他市
441991116,广东省东莞市塘厦镇@,gdsczsxqqqdjd,523000,本省其他市
441991117,广东省东莞市凤岗镇@,gdsczsxqqcxjd,523000,本省其他市
441991118,广东省东莞市大岭山镇@,gdsczsxqqfxjd,523000,本省其他市
441991119,广东省东莞市长安镇@,gdsczsxqqyxz,523000,本省其他市
441991121,广东省东莞市虎门镇@,gdsczsxqqlxz,523000,本省其他市
441991122,广东省东莞市厚街镇@,gdsczsxqqgtz,523000,本省其他市
441991123,广东省东莞市沙田镇@,gdsczsxqqtpz,523000,本省其他市
441991124,广东省东莞市道滘镇@,gdsczscaq,523000,本省其他市
441991125,广东省东莞市洪梅镇@,gdsczscaqgxz,523000,本省其他市
441991126,广东省东莞市麻涌镇@,gdsczscaqdtz,523000,本省其他市
441991127,广东省东莞市望牛墩镇@,gdsczscaqftz,523000,本省其他市
441991128,广东省东莞市中堂镇@,gdsczscaqfyz,523000,本省其他市
441991129,广东省东莞市高埗镇@,gdsczscaqlhz,523000,本省其他市
442091000,广东省中山市@,gdsczscaqjsz,528400,本省其他市
442091001,广东省中山市石岐街道@,gdsczscaqsxz,528400,本省其他市
442091002,广东省中山市东区街道@,gdsczscaqctz,528400,本省其他市
442091003,广东省中山市中山港街道@,gdsczscaqdfz,528400,本省其他市
442091004,广东省中山市西区街道@,gdsczscaqabz,528400,本省其他市
442091005,广东省中山市南区街道@,gdsczscaqjdz,528400,本省其他市
442091006,广东省中山市五桂山街道@,gdsczscaqghz,528400,本省其他市
442091100,广东省中山市小榄镇@,gdsczscaqwcz,528400,本省其他市
442091101,广东省中山市黄圃镇@,gdsczscaqfhz,528400,本省其他市
442091102,广东省中山市民众镇@,gdsczscaqcfz,528400,本省其他市
442091103,广东省中山市东凤镇@,gdsczscaqfxz,528400,本省其他市
442091104,广东省中山市东升镇@,gdsczsrpx,528400,本省其他市
442091105,广东省中山市古镇镇@,gdsczsrpxhgz,528400,本省其他市
442091106,广东省中山市沙溪镇@,gdsczsrpxsrz,528400,本省其他市
442091107,广东省中山市坦洲镇@,gdsczsrpxryz,528400,本省其他市
442091108,广东省中山市港口镇@,gdsczsrpxxfz,528400,本省其他市
442091109,广东省中山市三角镇@,gdsczsrpxjrz,528400,本省其他市
442091110,广东省中山市横栏镇@,gdsczsrpxsrz,528400,本省其他市
442091111,广东省中山市南头镇@,gdsczsrpxxtz,528400,本省其他市
442091112,广东省中山市阜沙镇@,gdsczsrpxtxz,528400,本省其他市
442091113,广东省中山市南朗镇@,gdsczsrpxfbz,528400,本省其他市
442091114,广东省中山市三乡镇@,gdsczsrpxfsz,528400,本省其他市
442091115,广东省中山市板芙镇@,gdsczsrpxdsz,528400,本省其他市
442091116,广东省中山市大涌镇@,gdsczsrpxxwz,528400,本省其他市
442091117,广东省中山市神湾镇@,gdsczsrpxzxz,528400,本省其他市
445102000,广东省潮州市湘桥区@,gdsczsrpxqdz,521021,本省其他市
445102001,广东省潮州市湘桥区湘桥街道@,gdsczsrpxgtz,521021,本省其他市
445102002,广东省潮州市湘桥区西湖街道@,gdsczsrpxlrz,521021,本省其他市
445102003,广东省潮州市湘桥区金山街道@,gdsczsrpxscz,521021,本省其他市
445102004,广东省潮州市湘桥区太平街道@,gdsczsrpxdcz,521021,本省其他市
445102005,广东省潮州市湘桥区南春街道@,gdsczsrpxzlz,521021,本省其他市
445102006,广东省潮州市湘桥区西新街道@,gdsczsrpxqzz,521021,本省其他市
445102007,广东省潮州市湘桥区桥东街道@,gdsczsrpxhsz,521021,本省其他市
445102008,广东省潮州市湘桥区城西街道@,gdsjysrcq,521021,本省其他市
445102009,广东省潮州市湘桥区凤新街道@,gdsjysrcqrhjd,521021,本省其他市
445102100,广东省潮州市湘桥区意溪镇@,gdsjysrcqxxjd,521021,本省其他市
445102101,广东省潮州市湘桥区磷溪镇@,gdsjysrcqzsjd,521021,本省其他市
445102102,广东省潮州市湘桥区官塘镇@,gdsjysrcqxmjd,521021,本省其他市
445102103,广东省潮州市湘桥区铁铺镇@,gdsjysrcqrdjd,521021,本省其他市
445103000,广东省潮州市潮安区@,gdsjysrcqdyjd,515638,本省其他市
445103100,广东省潮州市潮安区古巷镇@,gdsjysrcqdsjd,515638,本省其他市
445103101,广东省潮州市潮安区登塘镇@,gdsjysrcqdxjd,515638,本省其他市
445103102,广东省潮州市潮安区凤塘镇@,gdsjysrcqxqjd,515638,本省其他市
445103103,广东省潮州市潮安区浮洋镇@,gdsjysrcqmyjd,515638,本省其他市
445103104,广东省潮州市潮安区龙湖镇@,gdsjysrcqyhz,515638,本省其他市
445103105,广东省潮州市潮安区金石镇@,gdsjysrcqddz,515638,本省其他市
445103106,广东省潮州市潮安区沙溪镇@,gdsjysrcqptz,515638,本省其他市
445103107,广东省潮州市潮安区彩塘镇@,gdsjysrcqdgz,515638,本省其他市
445103108,广东省潮州市潮安区东凤镇@,gdsjysrcqyjz,515638,本省其他市
445103109,广东省潮州市潮安区庵埠镇@,gdsjysjdq,515638,本省其他市
445103110,广东省潮州市潮安区江东镇@,gdsjysjdqqxjd,515638,本省其他市
445103111,广东省潮州市潮安区归湖镇@,gdsjysjdqpdjd,515638,本省其他市
445103112,广东省潮州市潮安区文祠镇@,gdsjysjdqylz,515638,本省其他市
445103113,广东省潮州市潮安区凤凰镇@,gdsjysjdqlpz,515638,本省其他市
445103114,广东省潮州市潮安区赤凤镇@,gdsjysjdqycz,515638,本省其他市
445103115,广东省潮州市潮安区枫溪镇@,gdsjysjdqbtz,515638,本省其他市
445122000,广东省潮州市饶平县@,gdsjysjdqlwz,515700,本省其他市
445122100,广东省潮州市饶平县黄冈镇@,gdsjysjdqglz,515700,本省其他市
445122102,广东省潮州市饶平县上饶镇@,gdsjysjdqxcz,515700,本省其他市
445122103,广东省潮州市饶平县饶洋镇@,gdsjysjdqxhz,515700,本省其他市
445122104,广东省潮州市饶平县新丰镇@,gdsjysjdqyhz,515700,本省其他市
445122106,广东省潮州市饶平县建饶镇@,gdsjysjdqptz,515700,本省其他市
445122107,广东省潮州市饶平县三饶镇@,gdsjysjxx,515700,本省其他市
445122108,广东省潮州市饶平县新塘镇@,gdsjysjxxhpjd,515700,本省其他市
445122109,广东省潮州市饶平县汤溪镇@,gdsjysjxxltz,515700,本省其他市
445122110,广东省潮州市饶平县浮滨镇@,gdsjysjxxnsz,515700,本省其他市
445122112,广东省潮州市饶平县浮山镇@,gdsjysjxxwjfz,515700,本省其他市
445122113,广东省潮州市饶平县东山镇@,gdsjysjxxjxyz,515700,本省其他市
445122114,广东省潮州市饶平县新圩镇@,gdsjysjxxhzz,515700,本省其他市
445122116,广东省潮州市饶平县樟溪镇@,gdsjysjxxttz,515700,本省其他市
445122117,广东省潮州市饶平县钱东镇@,gdsjysjxxdyz,515700,本省其他市
445122118,广东省潮州市饶平县高堂镇@,gdsjysjxxfjz,515700,本省其他市
445122119,广东省潮州市饶平县联饶镇@,gdsjysjxxmhz,515700,本省其他市
445122120,广东省潮州市饶平县所城镇@,gdsjysjxxjhz,515700,本省其他市
445122121,广东省潮州市饶平县大埕镇@,gdsjysjxxdxz,515700,本省其他市
445122122,广东省潮州市饶平县柘林镇@,gdsjysjxxqkz,515700,本省其他市
445122123,广东省潮州市饶平县汫洲镇@,gdsjysjxxpsz,515700,本省其他市
445122124,广东省潮州市饶平县海山镇@,gdsjysjxxwyz,515700,本省其他市
445202000,广东省揭阳市榕城区@,gdsjysjxxssz,522000,本省其他市
445202001,广东省揭阳市榕城区榕华街道@,gdsjysjxxltx,522000,本省其他市
445202002,广东省揭阳市榕城区新兴街道@,gdsjyshlx,522000,本省其他市
445202003,广东省揭阳市榕城区中山街道@,gdsjyshlxhcz,522000,本省其他市
445202004,广东省揭阳市榕城区西马街道@,gdsjyshlxjhz,522000,本省其他市
445202006,广东省揭阳市榕城区榕东街道@,gdsjyshlxsqz,522000,本省其他市
445202008,广东省揭阳市榕城区东阳街道@,gdsjyshlxxaz,522000,本省其他市
445202009,广东省揭阳市榕城区东升街道@,gdsjyshlxztz,522000,本省其他市
445202010,广东省揭阳市榕城区东兴街道@,gdsjyshlxhhz,522000,本省其他市
445202011,广东省揭阳市榕城区仙桥街道@,gdsjyshlxqzz,522000,本省其他市
445202012,广东省揭阳市榕城区梅云街道@,gdsjyshlxktz,522000,本省其他市
445202101,广东省揭阳市榕城区渔湖镇@,gdsjyshlxljz,522000,本省其他市
445202102,广东省揭阳市榕城区地都镇@,gdsjyshlxxxz,522000,本省其他市
445202103,广东省揭阳市榕城区炮台镇@,gdsjyshlxajz,522000,本省其他市
445202104,广东省揭阳市榕城区登岗镇@,gdsjyshlxdgz,522000,本省其他市
445203000,广东省揭阳市揭东区@,gdsjyshlxdlz,515599,本省其他市
445203001,广东省揭阳市揭东区曲溪街道@,gdsjyshlxqsz,515599,本省其他市
445203002,广东省揭阳市揭东区磐东街道@,gdsjyspns,515599,本省其他市
445203100,广东省揭阳市揭东区云路镇@,gdsjyspnscwjd,515599,本省其他市
445203102,广东省揭阳市揭东区霖磐镇@,gdsjyspnslsbjd,515599,本省其他市
445203103,广东省揭阳市揭东区月城镇@,gdsjyspnslsxjd,515599,本省其他市
445203104,广东省揭阳市揭东区白塔镇@,gdsjyspnslsdjd,515599,本省其他市
445203105,广东省揭阳市揭东区龙尾镇@,gdsjyspnslsnjd,515599,本省其他市
445203106,广东省揭阳市揭东区桂岭镇@,gdsjyspnslyjd,515599,本省其他市
445203107,广东省揭阳市揭东区锡场镇@,gdsjyspnsdnsjd,515599,本省其他市
445203108,广东省揭阳市揭东区新亨镇@,gdsjyspnscgz,515599,本省其他市
445203109,广东省揭阳市揭东区玉湖镇@,gdsjyspnsdbz,515599,本省其他市
445203110,广东省揭阳市揭东区埔田镇@,gdsjyspnshyz,515599,本省其他市
445203112,广东省揭阳市揭东区玉滘镇@,gdsjyspnsnxz,515599,本省其他市
445222000,广东省揭阳市揭西县@,gdsjyspnsgtz,515400,本省其他市
445222001,广东省揭阳市揭西县河婆街道@,gdsjyspnsqlz,515400,本省其他市
445222102,广东省揭阳市揭西县龙潭镇@,gdsjyspnsnjz,515400,本省其他市
445222103,广东省揭阳市揭西县南山镇@,gdsjyspnszlz,515400,本省其他市
445222104,广东省揭阳市揭西县五经富镇@,gdsjyspnsjbz,515400,本省其他市
445222105,广东省揭阳市揭西县京溪园镇@,gdsjyspnsxjsz,515400,本省其他市
445222106,广东省揭阳市揭西县灰寨镇@,gdsjyspnsgpz,515400,本省其他市
445222107,广东省揭阳市揭西县塔头镇@,gdsjyspnsylz,515400,本省其他市
445222108,广东省揭阳市揭西县东园镇@,gdsjyspnsdpz,515400,本省其他市
445222109,广东省揭阳市揭西县凤江镇@,gdsjyspnscpz,515400,本省其他市
445222110,广东省揭阳市揭西县棉湖镇@,gdsjyspnsmlz,515400,本省其他市
445222111,广东省揭阳市揭西县金和镇@,gdsjyspnslhz,515400,本省其他市
445222112,广东省揭阳市揭西县大溪镇@,gdsjyspnsmtz,515400,本省其他市
445222113,广东省揭阳市揭西县钱坑镇@,gdsjyspnshxx,515400,本省其他市
445222114,广东省揭阳市揭西县坪上镇@,gdsyfsycq,515400,本省其他市
445222115,广东省揭阳市揭西县五云镇@,gdsyfsycqycjd,515400,本省其他市
445222116,广东省揭阳市揭西县上砂镇@,gdsyfsycqgfjd,515400,本省其他市
445222201,广东省揭阳市揭西县良田乡@,gdsyfsycqhkjd,515400,本省其他市
445224000,广东省揭阳市惠来县@,gdsyfsycqatjd,515200,本省其他市
445224100,广东省揭阳市惠来县惠城镇@,gdsyfsycqygz,515200,本省其他市
445224101,广东省揭阳市惠来县靖海镇@,gdsyfsycqslz,515200,本省其他市
445224102,广东省揭阳市惠来县神泉镇@,gdsyfsycqqfz,515200,本省其他市
445224103,广东省揭阳市惠来县仙庵镇@,gdsyfsycqnsz,515200,本省其他市
445224104,广东省揭阳市惠来县周田镇@,gdsyfsyaq,515200,本省其他市
445224105,广东省揭阳市惠来县华湖镇@,gdsyfsyaqldz,515200,本省其他市
445224106,广东省揭阳市惠来县前詹镇@,gdsyfsyaqgcz,515200,本省其他市
445224107,广东省揭阳市惠来县葵潭镇@,gdsyfsyaqbsz,515200,本省其他市
445224108,广东省揭阳市惠来县隆江镇@,gdsyfsyaqzaz,515200,本省其他市
445224109,广东省揭阳市惠来县溪西镇@,gdsyfsyaqflz,515200,本省其他市
445224110,广东省揭阳市惠来县鳌江镇@,gdsyfsyaqscz,515200,本省其他市
445224111,广东省揭阳市惠来县东港镇@,gdsyfsyaqdyz,515200,本省其他市
445224112,广东省揭阳市惠来县东陇镇@,gdsyfsxxx,515200,本省其他市
445224113,广东省揭阳市惠来县岐石镇@,gdsyfsxxxxcz,515200,本省其他市
445281000,广东省揭阳市普宁市@,gdsyfsxxxcgz,515300,本省其他市
445281001,广东省揭阳市普宁市池尾街道@,gdsyfsxxxstz,515300,本省其他市
445281002,广东省揭阳市普宁市流沙北街道@,gdsyfsxxxrcz,515300,本省其他市
445281003,广东省揭阳市普宁市流沙西街道@,gdsyfsxxxdcz,515300,本省其他市
445281004,广东省揭阳市普宁市流沙东街道@,gdsyfsxxxtpz,515300,本省其他市
445281005,广东省揭阳市普宁市流沙南街道@,gdsyfsxxxldz,515300,本省其他市
445281006,广东省揭阳市普宁市燎原街道@,gdsyfsxxxdjz,515300,本省其他市
445281007,广东省揭阳市普宁市大南山街道@,gdsyfsxxxttz,515300,本省其他市
445281102,广东省揭阳市普宁市赤岗镇@,gdsyfsxxxhtz,515300,本省其他市
445281103,广东省揭阳市普宁市大坝镇@,gdsyfsxxxlzz,515300,本省其他市
445281104,广东省揭阳市普宁市洪阳镇@,gdsyfsxxxlzz,515300,本省其他市
445281105,广东省揭阳市普宁市南溪镇@,gdsyfsynx,515300,本省其他市
445281106,广东省揭阳市普宁市广太镇@,gdsyfsynxdcz,515300,本省其他市
445281107,广东省揭阳市普宁市麒麟镇@,gdsyfsynxptz,515300,本省其他市
445281108,广东省揭阳市普宁市南径镇@,gdsyfsynxgwz,515300,本省其他市
445281109,广东省揭阳市普宁市占陇镇@,gdsyfsynxtmz,515300,本省其他市
445281110,广东省揭阳市普宁市军埠镇@,gdsyfsynxjcz,515300,本省其他市
445281111,广东省揭阳市普宁市下架山镇@,gdsyfsynxbzz,515300,本省其他市
445281113,广东省揭阳市普宁市高埔镇@,gdsyfsynxdfz,515300,本省其他市
445281114,广东省揭阳市普宁市云落镇@,gdsyfsynxqgz,515300,本省其他市
445281115,广东省揭阳市普宁市大坪镇@,gdsyfsynxdwz,515300,本省其他市
445281116,广东省揭阳市普宁市船埔镇@,gdsyfsynxhkz,515300,本省其他市
445281117,广东省揭阳市普宁市梅林镇@,gdsyfsynxsgz,515300,本省其他市
